Unique_identifier,Translation,idioma_symbol,File Name
90060,"No se ha estudiado la administración conjunta pero, según los datos metabólicos, existe poco potencial para las interacciones farmacocinéticas. Se demostró que la papa africana inhibe el CYP3A4 y la P-gp in vitro y activa el PXR, lo cual sugiere que la inhibición puede ocurrir inicialmente seguida de la inducción del CYP3A4 y la P-gp cuando se usa por períodos prolongados. Sin embargo, la administración conjunta de papa africana con lopinavir/ritonavir en voluntarios sanos no dio lugar a cambios farmacocinéticos significativos, lo cual sugiere que el refuerzo con ritonavir podría compensar el efecto inductor de la papa africana. Del mismo modo, no se espera ningún efecto significativo sobre la farmacocinética de nelfinavir. ",es,ES-HIV-interactions-2019-03-13.csv
90064,"No se ha estudiado la administración conjunta pero, según los datos metabólicos, existe poco potencial para las interacciones farmacocinéticas. Se demostró que la papa africana inhibe el CYP3A4 y la P-gp in vitro y activa el PXR, lo cual sugiere que la inhibición puede ocurrir inicialmente seguida de la inducción del CYP3A4 y la P-gp cuando se usa por períodos prolongados. Sin embargo, la administración conjunta de papa africana con lopinavir/ritonavir en voluntarios sanos no dio lugar a cambios farmacocinéticos significativos, lo cual sugiere que el refuerzo con ritonavir podría compensar el efecto inductor de la papa africana. Del mismo modo, no se espera ningún efecto significativo sobre la farmacocinética de cobicistat. ",es,ES-HIV-interactions-2019-03-13.csv
90065,"No se ha estudiado la administración conjunta pero, según los datos metabólicos, existe poco potencial para las interacciones farmacocinéticas. Se demostró que la papa africana inhibe el CYP3A4 y la P-gp in vitro y activa el PXR, lo cual sugiere que la inhibición puede ocurrir inicialmente seguida de la inducción del CYP3A4 y la P-gp cuando se usa por períodos prolongados. Sin embargo, la administración conjunta de papa africana con lopinavir/ritonavir en voluntarios sanos no dio lugar a cambios farmacocinéticos significativos, lo cual sugiere que el refuerzo con ritonavir podría compensar el efecto inductor de la papa africana. Del mismo modo, no se espera ningún efecto significativo sobre la farmacocinética de delavirdina. ",es,ES-HIV-interactions-2019-03-13.csv
90088,"No se ha estudiado la administración conjunta. La uña de gato es un inhibidor potente del CYP3A4 in vitro y se notificaron aumentos en las concentraciones de atazanavir, saquinavir y ritonavir en un paciente que recibía uña de gato. Se esperarían aumentos similares para otros sustratos del CYP3A4, como darunavir. Debe evitarse la coadministración. ",es,ES-HIV-interactions-2019-03-13.csv
90091,"No se ha estudiado la administración conjunta. La uña de gato es un inhibidor potente del CYP3A4 in vitro y se notificaron aumentos en las concentraciones de atazanavir, saquinavir y ritonavir en un paciente que recibía uña de gato. Se esperarían aumentos similares para otros sustratos del CYP3A4, como el nelfinavir. Debe evitarse la coadministración. ",es,ES-HIV-interactions-2019-03-13.csv
90094,"No se ha estudiado la administración conjunta. La uña de gato es un inhibidor potente del CYP3A4 in vitro y se notificaron aumentos en las concentraciones de atazanavir, saquinavir y ritonavir en un paciente que recibía uña de gato. Se esperarían aumentos similares para otros sustratos del CYP3A4, como cobicistat. Debe evitarse la coadministración. ",es,ES-HIV-interactions-2019-03-13.csv
90095,"No se ha estudiado la administración conjunta. La uña de gato es un inhibidor potente del CYP3A4 in vitro y se notificaron aumentos en las concentraciones de atazanavir, saquinavir y ritonavir en un paciente que recibía uña de gato. Se esperarían aumentos similares para otros sustratos del CYP3A4, como la delavirdina. Debe evitarse la coadministración. ",es,ES-HIV-interactions-2019-03-13.csv
90115,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. Se ha demostrado que la Hidrastis inhibe el CYP3A4 in vitro.  Sin embargo, no se observó ningún efecto significativo de la raíz de la Hidrastis en la farmacocinética de indinavir en un estudio en sujetos VIH negativos. Las interacciones con otros fármacos metabolizados por el CYP3A4 son poco probables. ",es,ES-HIV-interactions-2019-03-13.csv
80663,"No se ha estudiado la administración conjunta. El sorafenib se metaboliza en grado moderado por CYP3A4 y UGT1A9, UGT1A1, pero la administración conjunta de una dosis única de sorafenib y ketoconazol (un inhibidor potente del CYP3A4) en voluntarios sanos no alteró significativamente la exposición del sorafenib, probablemente debido a la eliminación de sorafenib a través de vías alternativas. Sin embargo, use con precaución ya que ambos fármacos han demostrado prolongar el intervalo QT/QTc. ",es,ES-HIV-interactions-2019-03-13.csv
75747,"No se ha estudiado la administración conjunta. La doxazosina se metaboliza principalmente por el CYP3A4 y la administración conjunta puede aumentar la exposición a doxazosina, lo cual puede provocar hipotensión. Para los pacientes que ya toman atazanavir, comience con doxazosina a la dosis más baja (es decir, 1 mg al día) y aumente la dosis lentamente según la tolerancia hasta que se alcance una dosis efectiva. Para los pacientes que ya toman doxazosina, controle la presión arterial y reduzca la dosis de doxazosina según sea necesario si se produce hipotensión al comenzar con atazanavir. ",es,ES-HIV-interactions-2019-03-13.csv
75748,"No se ha estudiado la administración conjunta. La doxazosina se metaboliza principalmente por el CYP3A4 y la administración conjunta puede aumentar la exposición a doxazosina, lo cual puede provocar hipotensión. Para los pacientes que ya toman darunavir, comience con doxazosina a la dosis más baja (es decir, 1 mg al día) y aumente la dosis lentamente según la tolerancia hasta que se alcance una dosis efectiva. Para los pacientes que ya toman doxazosina, controle la presión arterial y reduzca la dosis de doxazosina según sea necesario si se produce hipotensión al comenzar con ritonavir. ",es,ES-HIV-interactions-2019-03-13.csv
75752,"No se ha estudiado la administración conjunta. La doxazosina se metaboliza principalmente por el CYP3A4 y la administración conjunta puede aumentar la exposición a doxazosina, lo cual puede provocar hipotensión. Para los pacientes que ya toman nelfinavir, comience con doxazosina a la dosis más baja (es decir, 1 mg al día) y aumente la dosis lentamente según la tolerancia hasta que se alcance una dosis efectiva. Para los pacientes que ya toman doxazosina, controle la presión arterial y reduzca la dosis de doxazosina según sea necesario si se produce hipotensión al comenzar con nelfinavir. ",es,ES-HIV-interactions-2019-03-13.csv
82804,"No se ha estudiado la administración conjunta. La doxazosina se metaboliza principalmente por el CYP3A4 y la administración conjunta puede aumentar la exposición a doxazosina, lo cual puede provocar hipotensión. Para los pacientes que ya toman cobicistat, comience con doxazosina a la dosis más baja (es decir, 1 mg al día) y aumente la dosis lentamente según la tolerancia hasta que se alcance una dosis efectiva. Para los pacientes que ya toman doxazosina, controle la presión arterial y reduzca la dosis de doxazosina según sea necesario si se produce hipotensión al comenzar con cobicistat. ",es,ES-HIV-interactions-2019-03-13.csv
75756,"No se ha estudiado la administración conjunta. La doxazosina se metaboliza principalmente por el CYP3A4 y la administración conjunta puede aumentar la exposición a doxazosina, lo cual puede provocar hipotensión. Para los pacientes que ya toman delavirdina, comience con doxazosina a la dosis más baja (es decir, 1 mg al día) y aumente la dosis lentamente según la tolerancia hasta que se alcance una dosis efectiva. Para los pacientes que ya toman doxazosina, controle la presión arterial y reduzca la dosis de doxazosina según sea necesario si se produce hipotensión al comenzar con delavirdina. ",es,ES-HIV-interactions-2019-03-13.csv
69969,"No se ha estudiado la administración conjunta. Se ha demostrado en un ensayo clínico que los suplementos de ajo disminuyen el AUC de saquinavir no reforzado en 50%, y existe un caso clínico de tratamiento sin éxito debido a los dientes de ajo (seis dientes de ajo tres veces por semana) que disminuyó las concentraciones mínimas de atazanavir reforzadas con ritonavir en ~70%. Del mismo modo, las concentraciones de darunavir podrían reducirse mediante la inducción del CYP3A4 y/o la P-gp. Se debe advertir a los pacientes contra el uso de suplementos de ajo. ",es,ES-HIV-interactions-2019-03-13.csv
82780,"No se ha estudiado la administración conjunta. Se ha demostrado en un ensayo clínico que los suplementos de ajo disminuyen el AUC de saquinavir no reforzado en 50%, y existe un caso clínico de tratamiento sin éxito debido a los dientes de ajo (seis dientes de ajo tres veces por semana) que disminuyó las concentraciones mínimas de atazanavir reforzadas con ritonavir en ~70%. Del mismo modo, las concentraciones de cobicistat podrían reducirse mediante la inducción del CYP3A4 y/o la P-gp. Se debe advertir a los pacientes contra el uso de suplementos de ajo. ",es,ES-HIV-interactions-2019-03-13.csv
67917,"No se ha estudiado la administración conjunta. Se ha demostrado en un ensayo clínico que los suplementos de ajo disminuyen el AUC de saquinavir no reforzado en 50%, y existe un caso clínico de tratamiento sin éxito debido a los dientes de ajo (seis dientes de ajo tres veces por semana) que disminuyó las concentraciones mínimas de atazanavir reforzadas con ritonavir en ~70%. Del mismo modo, las concentraciones de delavirdina podrían reducirse mediante la inducción del CYP3A4 y/o la P-gp. Se debe advertir a los pacientes contra el uso de suplementos de ajo. ",es,ES-HIV-interactions-2019-03-13.csv
90143,No se ha estudiado la administración conjunta. La ciproterona acetato se metaboliza por el CYP3A4 y las concentraciones pueden aumentar debido a la inhibición del CYP3A4 por atazanavir. Puede requerirse un ajuste de dosis para la ciproterona. ,es,ES-HIV-interactions-2019-03-13.csv
90144,No se ha estudiado la administración conjunta. La ciproterona acetato se metaboliza por el CYP3A4 y las concentraciones pueden aumentar debido a la inhibición del CYP3A4 por darunavir. Puede requerirse un ajuste de dosis para la ciproterona. ,es,ES-HIV-interactions-2019-03-13.csv
90148,No se ha estudiado la administración conjunta. La ciproterona acetato se metaboliza por el CYP3A4 y las concentraciones pueden aumentar debido a la inhibición del CYP3A4 por nelfinavir. Puede requerirse un ajuste de dosis para la ciproterona. ,es,ES-HIV-interactions-2019-03-13.csv
